"","time","P1eu"
"702",2018-01-30 07:00:00,NA
"703",2018-01-30 08:00:00,NA
"704",2018-01-30 09:00:00,64.83
"705",2018-01-30 10:00:00,140.45
"706",2018-01-30 11:00:00,NA
"707",2018-01-30 12:00:00,47.65
"708",2018-01-30 13:00:00,54.91
"709",2018-01-30 14:00:00,30.95
"710",2018-01-30 15:00:00,14.16
"711",2018-01-30 16:00:00,12.72
"712",2018-01-30 17:00:00,11.09
"713",2018-01-30 18:00:00,25.74
"714",2018-01-30 19:00:00,18.62
"715",2018-01-30 20:00:00,19.55
"716",2018-01-30 21:00:00,17.12
"717",2018-01-30 22:00:00,15.37
"718",2018-01-30 23:00:00,13.77
"719",2018-01-31 00:00:00,12.42
"720",2018-01-31 01:00:00,9.92
"721",2018-01-31 02:00:00,9.05
"722",2018-01-31 03:00:00,7.71
"723",2018-01-31 04:00:00,7.2
"724",2018-01-31 05:00:00,12.74
"725",2018-01-31 06:00:00,16.6
"726",2018-01-31 07:00:00,23.48
"727",2018-01-31 08:00:00,28.41
"728",2018-01-31 09:00:00,32.49
"729",2018-01-31 10:00:00,27.14
"730",2018-01-31 11:00:00,NA
"731",2018-01-31 12:00:00,72.94
"732",2018-01-31 13:00:00,57.17
"733",2018-01-31 14:00:00,34.02
"734",2018-01-31 15:00:00,29.59
"735",2018-01-31 16:00:00,37.12
"736",2018-01-31 17:00:00,42.23
"737",2018-01-31 18:00:00,47.78
"738",2018-01-31 19:00:00,56.55
"739",2018-01-31 20:00:00,114.67
"740",2018-01-31 21:00:00,121.42
"741",2018-01-31 22:00:00,220.76
"742",2018-01-31 23:00:00,171.06
"743",2018-02-01 00:00:00,129.88
"744",2018-02-01 01:00:00,130.65
"745",2018-02-01 02:00:00,115.89
"746",2018-02-01 03:00:00,87.86
"747",2018-02-01 04:00:00,73
"748",2018-02-01 05:00:00,58.84
"749",2018-02-01 06:00:00,53.03
"750",2018-02-01 07:00:00,47.73
"751",2018-02-01 08:00:00,50.49
"752",2018-02-01 09:00:00,60.49
"753",2018-02-01 10:00:00,62.71
"754",2018-02-01 11:00:00,NA
"755",2018-02-01 12:00:00,81.66
"756",2018-02-01 13:00:00,30.65
"757",2018-02-01 14:00:00,21.97
"758",2018-02-01 15:00:00,25.02
"759",2018-02-01 16:00:00,36.73
"760",2018-02-01 17:00:00,22.58
"761",2018-02-01 18:00:00,33.47
"762",2018-02-01 19:00:00,49.08
"763",2018-02-01 20:00:00,62.03
"764",2018-02-01 21:00:00,57.05
"765",2018-02-01 22:00:00,50.59
"766",2018-02-01 23:00:00,51.6
"767",2018-02-02 00:00:00,44.27
"768",2018-02-02 01:00:00,39.46
"769",2018-02-02 02:00:00,37.62
"770",2018-02-02 03:00:00,35.27
"771",2018-02-02 04:00:00,43.44
"772",2018-02-02 05:00:00,54.25
"773",2018-02-02 06:00:00,51.85
"774",2018-02-02 07:00:00,49
"775",2018-02-02 08:00:00,50.15
"776",2018-02-02 09:00:00,51.68
"777",2018-02-02 10:00:00,65.09
"778",2018-02-02 11:00:00,NA
"779",2018-02-02 12:00:00,58.42
"780",2018-02-02 13:00:00,59.4
"781",2018-02-02 14:00:00,39.11
"782",2018-02-02 15:00:00,14.82
"783",2018-02-02 16:00:00,13.05
"784",2018-02-02 17:00:00,14.91
"785",2018-02-02 18:00:00,14.89
"786",2018-02-02 19:00:00,15.81
"787",2018-02-02 20:00:00,NA
"788",2018-02-02 21:00:00,12.83
"789",2018-02-02 22:00:00,9.79
"790",2018-02-02 23:00:00,8.98
"791",2018-02-03 00:00:00,9.64
"792",2018-02-03 01:00:00,12.29
"793",2018-02-03 02:00:00,13.66
"794",2018-02-03 03:00:00,14.03
"795",2018-02-03 04:00:00,15.32
"796",2018-02-03 05:00:00,17.79
"797",2018-02-03 06:00:00,18.33
"798",2018-02-03 07:00:00,20.33
"799",2018-02-03 08:00:00,24.58
"800",2018-02-03 09:00:00,32.22
"801",2018-02-03 10:00:00,34.56
"802",2018-02-03 11:00:00,NA
"803",2018-02-03 12:00:00,18.3
"804",2018-02-03 13:00:00,13.99
"805",2018-02-03 14:00:00,20.43
"806",2018-02-03 15:00:00,20.3
"807",2018-02-03 16:00:00,18.02
"808",2018-02-03 17:00:00,15.74
"809",2018-02-03 18:00:00,15.38
"810",2018-02-03 19:00:00,11.32
"811",2018-02-03 20:00:00,9.26
"812",2018-02-03 21:00:00,8.55
"813",2018-02-03 22:00:00,8.64
"814",2018-02-03 23:00:00,8.06
"815",2018-02-04 00:00:00,7.51
"816",2018-02-04 01:00:00,8.02
"817",2018-02-04 02:00:00,6.82
"818",2018-02-04 03:00:00,7.04
"819",2018-02-04 04:00:00,8.08
"820",2018-02-04 05:00:00,5.93
"821",2018-02-04 06:00:00,6.03
"822",2018-02-04 07:00:00,7.08
"823",2018-02-04 08:00:00,7.73
"824",2018-02-04 09:00:00,9.33
"825",2018-02-04 10:00:00,14.76
"826",2018-02-04 11:00:00,NA
"827",2018-02-04 12:00:00,10.83
"828",2018-02-04 13:00:00,8.97
"829",2018-02-04 14:00:00,8.63
"830",2018-02-04 15:00:00,9.69
"831",2018-02-04 16:00:00,17.69
"832",2018-02-04 17:00:00,19.06
"833",2018-02-04 18:00:00,18.34
"834",2018-02-04 19:00:00,19.96
"835",2018-02-04 20:00:00,16.11
"836",2018-02-04 21:00:00,13.23
"837",2018-02-04 22:00:00,23.59
"838",2018-02-04 23:00:00,12.43
"839",2018-02-05 00:00:00,11.01
"840",2018-02-05 01:00:00,9.93
"841",2018-02-05 02:00:00,13.49
"842",2018-02-05 03:00:00,20.02
"843",2018-02-05 04:00:00,23.79
"844",2018-02-05 05:00:00,23.47
"845",2018-02-05 06:00:00,24.58
"846",2018-02-05 07:00:00,27.09
"847",2018-02-05 08:00:00,30.76
"848",2018-02-05 09:00:00,32.25
"849",2018-02-05 10:00:00,28.53
"850",2018-02-05 11:00:00,NA
"851",2018-02-05 12:00:00,25.12
"852",2018-02-05 13:00:00,20.6
"853",2018-02-05 14:00:00,12.37
"854",2018-02-05 15:00:00,11.22
"855",2018-02-05 16:00:00,9.52
"856",2018-02-05 17:00:00,10.33
"857",2018-02-05 18:00:00,23.99
"858",2018-02-05 19:00:00,42.66
"859",2018-02-05 20:00:00,71.05
"860",2018-02-05 21:00:00,NA
"861",2018-02-05 22:00:00,NA
"862",2018-02-05 23:00:00,NA
"863",2018-02-06 00:00:00,NA
"864",2018-02-06 01:00:00,NA
"865",2018-02-06 02:00:00,NA
"866",2018-02-06 03:00:00,NA
"867",2018-02-06 04:00:00,NA
"868",2018-02-06 05:00:00,NA
"869",2018-02-06 06:00:00,NA
"870",2018-02-06 07:00:00,51.7
"871",2018-02-06 08:00:00,53.37
"872",2018-02-06 09:00:00,60.33
"873",2018-02-06 10:00:00,54.53
"874",2018-02-06 11:00:00,NA
"875",2018-02-06 12:00:00,39.19
"876",2018-02-06 13:00:00,30.85
"877",2018-02-06 14:00:00,NA
"878",2018-02-06 15:00:00,23.06
"879",2018-02-06 16:00:00,21.16
"880",2018-02-06 17:00:00,26.85
"881",2018-02-06 18:00:00,33.62
"882",2018-02-06 19:00:00,26.94
"883",2018-02-06 20:00:00,29.42
"884",2018-02-06 21:00:00,30.22
"885",2018-02-06 22:00:00,27.92
"886",2018-02-06 23:00:00,41.24
"887",2018-02-07 00:00:00,48.27
"888",2018-02-07 01:00:00,52.36
"889",2018-02-07 02:00:00,47.09
"890",2018-02-07 03:00:00,37.09
"891",2018-02-07 04:00:00,26.71
"892",2018-02-07 05:00:00,29.85
"893",2018-02-07 06:00:00,28.9
"894",2018-02-07 07:00:00,27
"895",2018-02-07 08:00:00,30.77
"896",2018-02-07 09:00:00,NA
"897",2018-02-07 10:00:00,34.65
"898",2018-02-07 11:00:00,30.72
"899",2018-02-07 12:00:00,NA
"900",2018-02-07 13:00:00,25.8
"901",2018-02-07 14:00:00,26.14
"902",2018-02-07 15:00:00,21.87
"903",2018-02-07 16:00:00,19.65
"904",2018-02-07 17:00:00,17.35
"905",2018-02-07 18:00:00,19.8
"906",2018-02-07 19:00:00,18.15
"907",2018-02-07 20:00:00,19.98
"908",2018-02-07 21:00:00,24.23
"909",2018-02-07 22:00:00,24.81
"910",2018-02-07 23:00:00,24.71
"911",2018-02-08 00:00:00,26.8
"912",2018-02-08 01:00:00,29.71
"913",2018-02-08 02:00:00,30.42
"914",2018-02-08 03:00:00,29.75
"915",2018-02-08 04:00:00,32.52
"916",2018-02-08 05:00:00,38.34
"917",2018-02-08 06:00:00,38.89
"918",2018-02-08 07:00:00,35.96
"919",2018-02-08 08:00:00,36.46
"920",2018-02-08 09:00:00,39.13
"921",2018-02-08 10:00:00,47.98
"922",2018-02-08 11:00:00,87.06
"923",2018-02-08 12:00:00,NA
"924",2018-02-08 13:00:00,67.3
"925",2018-02-08 14:00:00,55.77
"926",2018-02-08 15:00:00,47.67
"927",2018-02-08 16:00:00,26.7
"928",2018-02-08 17:00:00,22.09
"929",2018-02-08 18:00:00,25.22
"930",2018-02-08 19:00:00,31.94
"931",2018-02-08 20:00:00,38.69
"932",2018-02-08 21:00:00,42.47
"933",2018-02-08 22:00:00,111.13
"934",2018-02-08 23:00:00,86.73
"935",2018-02-09 00:00:00,57.63
"936",2018-02-09 01:00:00,63.19
"937",2018-02-09 02:00:00,21.84
"938",2018-02-09 03:00:00,14.44
"939",2018-02-09 04:00:00,14.43
"940",2018-02-09 05:00:00,15.37
"941",2018-02-09 06:00:00,16.64
"942",2018-02-09 07:00:00,17.72
"943",2018-02-09 08:00:00,19.62
"944",2018-02-09 09:00:00,16.65
"945",2018-02-09 10:00:00,18.57
"946",2018-02-09 11:00:00,17.81
"947",2018-02-09 12:00:00,NA
"948",2018-02-09 13:00:00,14.23
"949",2018-02-09 14:00:00,13.61
"950",2018-02-09 15:00:00,14.26
"951",2018-02-09 16:00:00,15.15
"952",2018-02-09 17:00:00,15.87
"953",2018-02-09 18:00:00,27.44
"954",2018-02-09 19:00:00,65.55
"955",2018-02-09 20:00:00,58.97
"956",2018-02-09 21:00:00,65.2
"957",2018-02-09 22:00:00,63.31
"958",2018-02-09 23:00:00,74.51
"959",2018-02-10 00:00:00,103.95
"960",2018-02-10 01:00:00,84.75
"961",2018-02-10 02:00:00,65.25
"962",2018-02-10 03:00:00,86.77
"963",2018-02-10 04:00:00,123.61
"964",2018-02-10 05:00:00,118.79
"965",2018-02-10 06:00:00,108.44
"966",2018-02-10 07:00:00,86.76
"967",2018-02-10 08:00:00,72.64
"968",2018-02-10 09:00:00,48.32
"969",2018-02-10 10:00:00,55.57
"970",2018-02-10 11:00:00,32.64
"971",2018-02-10 12:00:00,NA
"972",2018-02-10 13:00:00,26.52
"973",2018-02-10 14:00:00,26.06
"974",2018-02-10 15:00:00,24.19
"975",2018-02-10 16:00:00,25.71
"976",2018-02-10 17:00:00,25.59
"977",2018-02-10 18:00:00,16.25
"978",2018-02-10 19:00:00,17.11
"979",2018-02-10 20:00:00,12.86
"980",2018-02-10 21:00:00,13.08
"981",2018-02-10 22:00:00,11.39
"982",2018-02-10 23:00:00,7.07
"983",2018-02-11 00:00:00,5.78
"984",2018-02-11 01:00:00,5.52
"985",2018-02-11 02:00:00,6.22
"986",2018-02-11 03:00:00,5.37
"987",2018-02-11 04:00:00,5.74
"988",2018-02-11 05:00:00,5.46
"989",2018-02-11 06:00:00,5.06
"990",2018-02-11 07:00:00,4.97
"991",2018-02-11 08:00:00,5.52
"992",2018-02-11 09:00:00,5.93
"993",2018-02-11 10:00:00,7.43
"994",2018-02-11 11:00:00,7.74
"995",2018-02-11 12:00:00,8.5
"996",2018-02-11 13:00:00,7.68
"997",2018-02-11 14:00:00,7.98
"998",2018-02-11 15:00:00,9.04
"999",2018-02-11 16:00:00,10.16
"1000",2018-02-11 17:00:00,12.59
"1001",2018-02-11 18:00:00,20.92
"1002",2018-02-11 19:00:00,25.63
"1003",2018-02-11 20:00:00,34.94
"1004",2018-02-11 21:00:00,26.83
"1005",2018-02-11 22:00:00,24.07
"1006",2018-02-11 23:00:00,24.41
"1007",2018-02-12 00:00:00,18.08
"1008",2018-02-12 01:00:00,15.75
"1009",2018-02-12 02:00:00,13.06
"1010",2018-02-12 03:00:00,13.13
"1011",2018-02-12 04:00:00,14.17
"1012",2018-02-12 05:00:00,19
"1013",2018-02-12 06:00:00,20.56
"1014",2018-02-12 07:00:00,20.53
"1015",2018-02-12 08:00:00,20
"1016",2018-02-12 09:00:00,19.57
"1017",2018-02-12 10:00:00,25.48
"1018",2018-02-12 11:00:00,21.52
"1019",2018-02-12 12:00:00,27.98
"1020",2018-02-12 13:00:00,34.62
"1021",2018-02-12 14:00:00,37.51
"1022",2018-02-12 15:00:00,40.21
"1023",2018-02-12 16:00:00,48.13
"1024",2018-02-12 17:00:00,49.81
"1025",2018-02-12 18:00:00,47.39
"1026",2018-02-12 19:00:00,40.55
"1027",2018-02-12 20:00:00,39.3
"1028",2018-02-12 21:00:00,51.06
"1029",2018-02-12 22:00:00,46
"1030",2018-02-12 23:00:00,70.8
"1031",2018-02-13 00:00:00,137.9
"1032",2018-02-13 01:00:00,90.27
"1033",2018-02-13 02:00:00,79.36
"1034",2018-02-13 03:00:00,58.85
"1035",2018-02-13 04:00:00,78.55
"1036",2018-02-13 05:00:00,82.01
"1037",2018-02-13 06:00:00,83.3
"1038",2018-02-13 07:00:00,96.64
"1039",2018-02-13 08:00:00,44.31
"1040",2018-02-13 09:00:00,56.17
"1041",2018-02-13 10:00:00,28.39
"1042",2018-02-13 11:00:00,31.66
"1043",2018-02-13 12:00:00,28.05
"1044",2018-02-13 13:00:00,20.72
"1045",2018-02-13 14:00:00,24.78
"1046",2018-02-13 15:00:00,26.49
"1047",2018-02-13 16:00:00,26.92
"1048",2018-02-13 17:00:00,26.76
"1049",2018-02-13 18:00:00,29.15
"1050",2018-02-13 19:00:00,25.08
"1051",2018-02-13 20:00:00,25.51
"1052",2018-02-13 21:00:00,23.91
"1053",2018-02-13 22:00:00,20.09
"1054",2018-02-13 23:00:00,18.74
"1055",2018-02-14 00:00:00,19.95
"1056",2018-02-14 01:00:00,15.18
"1057",2018-02-14 02:00:00,18.39
"1058",2018-02-14 03:00:00,14.02
"1059",2018-02-14 04:00:00,12.41
"1060",2018-02-14 05:00:00,13.13
"1061",2018-02-14 06:00:00,15.07
"1062",2018-02-14 07:00:00,13.07
"1063",2018-02-14 08:00:00,23.48
"1064",2018-02-14 09:00:00,7.52
"1065",2018-02-14 10:00:00,7.18
"1066",2018-02-14 11:00:00,8.45
"1067",2018-02-14 12:00:00,6.36
"1068",2018-02-14 13:00:00,5.54
"1069",2018-02-14 14:00:00,7.6
"1070",2018-02-14 15:00:00,11.06
"1071",2018-02-14 16:00:00,15.36
"1072",2018-02-14 17:00:00,15.94
"1073",2018-02-14 18:00:00,25.41
"1074",2018-02-14 19:00:00,20.22
"1075",2018-02-14 20:00:00,23.6
"1076",2018-02-14 21:00:00,19.05
"1077",2018-02-14 22:00:00,17.22
"1078",2018-02-14 23:00:00,26.56
"1079",2018-02-15 00:00:00,19.44
"1080",2018-02-15 01:00:00,16.21
"1081",2018-02-15 02:00:00,12.98
"1082",2018-02-15 03:00:00,13.13
"1083",2018-02-15 04:00:00,14.28
"1084",2018-02-15 05:00:00,16.53
"1085",2018-02-15 06:00:00,17.5
"1086",2018-02-15 07:00:00,14.96
"1087",2018-02-15 08:00:00,16.97
"1088",2018-02-15 09:00:00,25.95
"1089",2018-02-15 10:00:00,41.59
"1090",2018-02-15 11:00:00,22.36
"1091",2018-02-15 12:00:00,18.22
"1092",2018-02-15 13:00:00,16.92
"1093",2018-02-15 14:00:00,18.41
"1094",2018-02-15 15:00:00,18.56
"1095",2018-02-15 16:00:00,21.6
"1096",2018-02-15 17:00:00,22.58
"1097",2018-02-15 18:00:00,26.03
"1098",2018-02-15 19:00:00,24.26
"1099",2018-02-15 20:00:00,26.35
"1100",2018-02-15 21:00:00,30.52
"1101",2018-02-15 22:00:00,57.68
"1102",2018-02-15 23:00:00,44.97
"1103",2018-02-16 00:00:00,38.75
"1104",2018-02-16 01:00:00,34.87
"1105",2018-02-16 02:00:00,31.91
"1106",2018-02-16 03:00:00,26.28
"1107",2018-02-16 04:00:00,27.2
"1108",2018-02-16 05:00:00,26.81
"1109",2018-02-16 06:00:00,24.48
"1110",2018-02-16 07:00:00,26.2
"1111",2018-02-16 08:00:00,31.67
"1112",2018-02-16 09:00:00,39.72
"1113",2018-02-16 10:00:00,37.81
"1114",2018-02-16 11:00:00,38.91
"1115",2018-02-16 12:00:00,45.55
"1116",2018-02-16 13:00:00,55.23
"1117",2018-02-16 14:00:00,55.63
"1118",2018-02-16 15:00:00,56.57
"1119",2018-02-16 16:00:00,58.86
"1120",2018-02-16 17:00:00,59.42
"1121",2018-02-16 18:00:00,58.63
"1122",2018-02-16 19:00:00,71.75
"1123",2018-02-16 20:00:00,114.16
"1124",2018-02-16 21:00:00,91.56
"1125",2018-02-16 22:00:00,86.37
"1126",2018-02-16 23:00:00,107.48
"1127",2018-02-17 00:00:00,106.07
"1128",2018-02-17 01:00:00,113.71
"1129",2018-02-17 02:00:00,193.4
"1130",2018-02-17 03:00:00,160.01
"1131",2018-02-17 04:00:00,101.86
"1132",2018-02-17 05:00:00,77.14
"1133",2018-02-17 06:00:00,114.8
"1134",2018-02-17 07:00:00,82.26
"1135",2018-02-17 08:00:00,47.37
"1136",2018-02-17 09:00:00,40.09
"1137",2018-02-17 10:00:00,33.34
"1138",2018-02-17 11:00:00,31.88
"1139",2018-02-17 12:00:00,30.3
"1140",2018-02-17 13:00:00,29.9
"1141",2018-02-17 14:00:00,27.01
"1142",2018-02-17 15:00:00,27.34
"1143",2018-02-17 16:00:00,28.44
"1144",2018-02-17 17:00:00,36.48
"1145",2018-02-17 18:00:00,46.5
"1146",2018-02-17 19:00:00,66.64
"1147",2018-02-17 20:00:00,74.48
"1148",2018-02-17 21:00:00,72.26
"1149",2018-02-17 22:00:00,62.11
"1150",2018-02-17 23:00:00,57.65
"1151",2018-02-18 00:00:00,57.54
"1152",2018-02-18 01:00:00,92.33
"1153",2018-02-18 02:00:00,102.14
"1154",2018-02-18 03:00:00,92.28
"1155",2018-02-18 04:00:00,86.73
"1156",2018-02-18 05:00:00,82.09
"1157",2018-02-18 06:00:00,86.98
"1158",2018-02-18 07:00:00,69.52
"1159",2018-02-18 08:00:00,64.51
"1160",2018-02-18 09:00:00,65.21
"1161",2018-02-18 10:00:00,90.8
"1162",2018-02-18 11:00:00,71.78
"1163",2018-02-18 12:00:00,51.76
"1164",2018-02-18 13:00:00,41.9
"1165",2018-02-18 14:00:00,41.8
"1166",2018-02-18 15:00:00,39.47
"1167",2018-02-18 16:00:00,35.75
"1168",2018-02-18 17:00:00,34.56
"1169",2018-02-18 18:00:00,38.7
"1170",2018-02-18 19:00:00,54.49
"1171",2018-02-18 20:00:00,52.04
"1172",2018-02-18 21:00:00,52.76
"1173",2018-02-18 22:00:00,52.85
"1174",2018-02-18 23:00:00,40.41
"1175",2018-02-19 00:00:00,32.69
"1176",2018-02-19 01:00:00,22.57
"1177",2018-02-19 02:00:00,17.96
"1178",2018-02-19 03:00:00,12.58
"1179",2018-02-19 04:00:00,10.65
"1180",2018-02-19 05:00:00,8.94
"1181",2018-02-19 06:00:00,8.92
"1182",2018-02-19 07:00:00,11.1
"1183",2018-02-19 08:00:00,13.87
"1184",2018-02-19 09:00:00,18.14
"1185",2018-02-19 10:00:00,27.33
"1186",2018-02-19 11:00:00,22.52
"1187",2018-02-19 12:00:00,14.56
"1188",2018-02-19 13:00:00,18.28
"1189",2018-02-19 14:00:00,19.97
"1190",2018-02-19 15:00:00,12.56
"1191",2018-02-19 16:00:00,11.79
"1192",2018-02-19 17:00:00,11.39
"1193",2018-02-19 18:00:00,11.74
"1194",2018-02-19 19:00:00,12.92
"1195",2018-02-19 20:00:00,14.52
"1196",2018-02-19 21:00:00,12.34
"1197",2018-02-19 22:00:00,10.88
"1198",2018-02-19 23:00:00,7.12
"1199",2018-02-20 00:00:00,5.38
"1200",2018-02-20 01:00:00,4.11
"1201",2018-02-20 02:00:00,4.16
"1202",2018-02-20 03:00:00,4.74
"1203",2018-02-20 04:00:00,5.79
"1204",2018-02-20 05:00:00,6.97
"1205",2018-02-20 06:00:00,6.4
"1206",2018-02-20 07:00:00,5.83
"1207",2018-02-20 08:00:00,7.21
"1208",2018-02-20 09:00:00,9.76
"1209",2018-02-20 10:00:00,12
"1210",2018-02-20 11:00:00,12.02
"1211",2018-02-20 12:00:00,12.12
"1212",2018-02-20 13:00:00,13.2
"1213",2018-02-20 14:00:00,13.89
"1214",2018-02-20 15:00:00,13.88
"1215",2018-02-20 16:00:00,14.25
"1216",2018-02-20 17:00:00,17.08
"1217",2018-02-20 18:00:00,17.62
"1218",2018-02-20 19:00:00,16.07
"1219",2018-02-20 20:00:00,14.92
"1220",2018-02-20 21:00:00,12.53
"1221",2018-02-20 22:00:00,10.77
"1222",2018-02-20 23:00:00,9.61
"1223",2018-02-21 00:00:00,11.26
"1224",2018-02-21 01:00:00,13.58
"1225",2018-02-21 02:00:00,9.63
"1226",2018-02-21 03:00:00,10.27
"1227",2018-02-21 04:00:00,9.5
"1228",2018-02-21 05:00:00,8.87
"1229",2018-02-21 06:00:00,8.86
"1230",2018-02-21 07:00:00,7.8
"1231",2018-02-21 08:00:00,7.43
"1232",2018-02-21 09:00:00,6.76
"1233",2018-02-21 10:00:00,6.06
"1234",2018-02-21 11:00:00,7.24
"1235",2018-02-21 12:00:00,7.65
"1236",2018-02-21 13:00:00,9.75
"1237",2018-02-21 14:00:00,12.51
"1238",2018-02-21 15:00:00,14.92
"1239",2018-02-21 16:00:00,15.41
"1240",2018-02-21 17:00:00,16.96
"1241",2018-02-21 18:00:00,17.6
"1242",2018-02-21 19:00:00,17.43
"1243",2018-02-21 20:00:00,15.49
"1244",2018-02-21 21:00:00,14.24
"1245",2018-02-21 22:00:00,13.51
"1246",2018-02-21 23:00:00,9.48
"1247",2018-02-22 00:00:00,7.11
"1248",2018-02-22 01:00:00,7.45
"1249",2018-02-22 02:00:00,6.52
"1250",2018-02-22 03:00:00,6.12
"1251",2018-02-22 04:00:00,5.86
"1252",2018-02-22 05:00:00,6.86
"1253",2018-02-22 06:00:00,7.07
"1254",2018-02-22 07:00:00,6.63
"1255",2018-02-22 08:00:00,7.36
"1256",2018-02-22 09:00:00,9.21
"1257",2018-02-22 10:00:00,10.59
"1258",2018-02-22 11:00:00,9.62
"1259",2018-02-22 12:00:00,7.67
"1260",2018-02-22 13:00:00,8.28
"1261",2018-02-22 14:00:00,9.85
"1262",2018-02-22 15:00:00,10.51
"1263",2018-02-22 16:00:00,10.4
"1264",2018-02-22 17:00:00,11.08
"1265",2018-02-22 18:00:00,15.32
"1266",2018-02-22 19:00:00,19.46
"1267",2018-02-22 20:00:00,22.5
"1268",2018-02-22 21:00:00,19.44
"1269",2018-02-22 22:00:00,16.16
"1270",2018-02-22 23:00:00,14.42
"1271",2018-02-23 00:00:00,11.44
"1272",2018-02-23 01:00:00,10.29
"1273",2018-02-23 02:00:00,8.78
"1274",2018-02-23 03:00:00,8.73
"1275",2018-02-23 04:00:00,8.26
"1276",2018-02-23 05:00:00,8.59
"1277",2018-02-23 06:00:00,8.94
"1278",2018-02-23 07:00:00,9.74
"1279",2018-02-23 08:00:00,12.88
"1280",2018-02-23 09:00:00,16.89
"1281",2018-02-23 10:00:00,16.95
"1282",2018-02-23 11:00:00,13.6
"1283",2018-02-23 12:00:00,11.13
"1284",2018-02-23 13:00:00,11.24
"1285",2018-02-23 14:00:00,12.06
"1286",2018-02-23 15:00:00,12.68
"1287",2018-02-23 16:00:00,11.61
"1288",2018-02-23 17:00:00,10.88
"1289",2018-02-23 18:00:00,9.98
"1290",2018-02-23 19:00:00,9.68
"1291",2018-02-23 20:00:00,12.02
"1292",2018-02-23 21:00:00,12.74
"1293",2018-02-23 22:00:00,12.99
"1294",2018-02-23 23:00:00,12.09
"1295",2018-02-24 00:00:00,12.96
"1296",2018-02-24 01:00:00,12.86
"1297",2018-02-24 02:00:00,15.47
"1298",2018-02-24 03:00:00,14.43
"1299",2018-02-24 04:00:00,13.83
"1300",2018-02-24 05:00:00,14.83
"1301",2018-02-24 06:00:00,13.94
"1302",2018-02-24 07:00:00,15.1
"1303",2018-02-24 08:00:00,15.85
"1304",2018-02-24 09:00:00,18.28
"1305",2018-02-24 10:00:00,15.89
"1306",2018-02-24 11:00:00,14.79
"1307",2018-02-24 12:00:00,16.31
"1308",2018-02-24 13:00:00,22.27
"1309",2018-02-24 14:00:00,21.51
"1310",2018-02-24 15:00:00,22.4
"1311",2018-02-24 16:00:00,23.62
"1312",2018-02-24 17:00:00,31.19
"1313",2018-02-24 18:00:00,37.79
"1314",2018-02-24 19:00:00,33.27
"1315",2018-02-24 20:00:00,25.49
"1316",2018-02-24 21:00:00,25.2
"1317",2018-02-24 22:00:00,18.68
"1318",2018-02-24 23:00:00,18.7
"1319",2018-02-25 00:00:00,19.82
"1320",2018-02-25 01:00:00,19.54
"1321",2018-02-25 02:00:00,20.61
"1322",2018-02-25 03:00:00,25.34
"1323",2018-02-25 04:00:00,28.6
"1324",2018-02-25 05:00:00,29.7
"1325",2018-02-25 06:00:00,29.81
"1326",2018-02-25 07:00:00,30.32
"1327",2018-02-25 08:00:00,32.11
"1328",2018-02-25 09:00:00,35.58
"1329",2018-02-25 10:00:00,33.49
"1330",2018-02-25 11:00:00,32.02
"1331",2018-02-25 12:00:00,30.04
"1332",2018-02-25 13:00:00,36.89
"1333",2018-02-25 14:00:00,36.26
"1334",2018-02-25 15:00:00,31.87
"1335",2018-02-25 16:00:00,20.95
"1336",2018-02-25 17:00:00,20.8
"1337",2018-02-25 18:00:00,18.12
"1338",2018-02-25 19:00:00,17.94
"1339",2018-02-25 20:00:00,13.85
"1340",2018-02-25 21:00:00,18.96
"1341",2018-02-25 22:00:00,13.7
"1342",2018-02-25 23:00:00,15.95
"1343",2018-02-26 00:00:00,15.28
"1344",2018-02-26 01:00:00,14.18
"1345",2018-02-26 02:00:00,15.34
"1346",2018-02-26 03:00:00,18.58
"1347",2018-02-26 04:00:00,19.04
"1348",2018-02-26 05:00:00,16.65
"1349",2018-02-26 06:00:00,20.71
"1350",2018-02-26 07:00:00,18.59
"1351",2018-02-26 08:00:00,13.45
"1352",2018-02-26 09:00:00,12.71
"1353",2018-02-26 10:00:00,13.61
"1354",2018-02-26 11:00:00,16.22
"1355",2018-02-26 12:00:00,14.04
"1356",2018-02-26 13:00:00,14.35
"1357",2018-02-26 14:00:00,14.2
"1358",2018-02-26 15:00:00,15.94
"1359",2018-02-26 16:00:00,15.01
"1360",2018-02-26 17:00:00,15.25
"1361",2018-02-26 18:00:00,16.39
"1362",2018-02-26 19:00:00,21.89
"1363",2018-02-26 20:00:00,25.94
"1364",2018-02-26 21:00:00,24.49
"1365",2018-02-26 22:00:00,22.41
"1366",2018-02-26 23:00:00,22.05
"1367",2018-02-27 00:00:00,19.87
"1368",2018-02-27 01:00:00,21.22
"1369",2018-02-27 02:00:00,24.12
"1370",2018-02-27 03:00:00,17.05
"1371",2018-02-27 04:00:00,16.8
"1372",2018-02-27 05:00:00,19.56
"1373",2018-02-27 06:00:00,23.35
"1374",2018-02-27 07:00:00,24.39
"1375",2018-02-27 08:00:00,44.9
"1376",2018-02-27 09:00:00,56.42
"1377",2018-02-27 10:00:00,38.02
"1378",2018-02-27 11:00:00,78.48
"1379",2018-02-27 12:00:00,62.63
"1380",2018-02-27 13:00:00,53.51
"1381",2018-02-27 14:00:00,49.19
"1382",2018-02-27 15:00:00,33.41
"1383",2018-02-27 16:00:00,28.43
